elapsed-r	errors-r	ops/sec(inst)-r	ops/sec(cum)-r	p50(ms)-r	p95(ms)-r	p99(ms)-r	pMax(ms)-r	elapsed-w	errors-w	ops/sec(inst)-w	ops/sec(cum)-w	p50(ms)-w	p95(ms)-w	p99(ms)-w	pMax(ms)-w
626.0	0.0	8375.1	7979.5	5.5	13.6	21.0	41.9	626.0	0.0	432.1	418.7	7.1	16.3	26.2	30.4
627.0	0.0	8184.1	7979.8	5.5	15.2	24.1	56.6	627.0	0.0	431.1	418.8	7.3	15.2	26.2	32.5
628.0	0.0	7549.2	7979.2	5.5	17.8	31.5	79.7	628.0	0.0	421.7	418.8	6.8	19.9	30.4	44.0
629.0	0.0	7801.6	7978.9	5.2	16.3	31.5	52.4	629.0	0.0	421.0	418.8	7.3	23.1	54.5	71.3
630.0	0.0	8347.8	7979.4	5.5	14.7	22.0	52.4	630.0	0.0	438.0	418.8	7.1	17.8	29.4	60.8
631.0	0.0	8114.9	7979.7	5.5	15.7	25.2	41.9	631.0	0.0	411.0	418.8	6.6	15.7	29.4	35.7
632.0	0.0	8040.2	7979.8	5.5	15.2	24.1	52.4	632.0	0.0	458.5	418.8	7.3	18.9	35.7	58.7
633.0	0.0	8397.7	7980.4	5.5	13.6	24.1	48.2	633.0	0.0	405.5	418.8	6.8	16.8	28.3	35.7
634.0	0.0	8405.6	7981.1	5.5	13.1	23.1	41.9	634.0	0.0	442.6	418.9	7.1	15.7	30.4	46.1
635.0	0.0	8354.8	7981.7	5.2	13.6	24.1	54.5	635.0	0.0	460.4	418.9	6.8	14.2	26.2	41.9
636.0	0.0	8532.6	7982.5	5.2	14.2	24.1	44.0	636.0	0.0	454.6	419.0	6.8	17.8	25.2	29.4
637.0	0.0	8268.3	7983.0	5.5	15.2	23.1	65.0	637.0	0.0	457.4	419.0	7.1	17.8	26.2	58.7
638.0	0.0	7490.8	7982.2	5.5	17.8	31.5	79.7	638.0	0.0	410.5	419.0	7.6	19.9	28.3	50.3
639.0	0.0	7912.4	7982.1	5.5	15.7	25.2	39.8	639.0	0.0	375.4	419.0	7.3	16.8	26.2	30.4
640.0	0.0	8374.1	7982.7	5.5	14.7	23.1	39.8	640.0	0.0	444.0	419.0	6.6	16.8	24.1	35.7
641.0	0.0	8281.8	7983.2	5.5	14.7	24.1	44.0	641.0	0.0	426.3	419.0	6.8	16.3	26.2	32.5
642.0	0.0	8561.1	7984.1	5.5	14.2	21.0	46.1	642.0	0.0	437.9	419.0	6.8	13.6	23.1	30.4
643.0	0.0	8064.8	7984.2	5.5	14.7	24.1	46.1	643.0	0.0	430.6	419.1	7.3	19.9	26.2	31.5
644.0	0.0	8276.8	7984.7	5.5	14.7	23.1	50.3	644.0	0.0	420.1	419.1	7.1	17.8	22.0	27.3
645.0	0.0	8341.8	7985.2	5.5	14.2	22.0	46.1	645.0	0.0	417.5	419.1	7.1	16.3	21.0	27.3
646.0	0.0	8068.9	7985.4	5.2	15.7	26.2	56.6	646.0	0.0	439.2	419.1	6.6	21.0	35.7	48.2
647.0	0.0	8561.3	7986.2	5.2	13.6	22.0	39.8	647.0	0.0	415.3	419.1	7.3	17.8	26.2	31.5
648.0	0.0	8837.9	7987.5	5.2	12.1	19.9	35.7	648.0	0.0	459.3	419.1	6.6	15.2	25.2	32.5
649.0	0.0	8308.8	7988.0	5.5	14.7	23.1	54.5	649.0	0.0	449.8	419.2	7.3	18.9	27.3	41.9
650.0	0.0	8315.5	7988.5	5.5	14.2	23.1	39.8	650.0	0.0	463.1	419.3	7.3	21.0	31.5	41.9
651.0	0.0	8282.8	7989.0	5.5	14.2	22.0	35.7	651.0	0.0	432.6	419.3	6.8	17.8	26.2	30.4
652.0	0.0	8300.4	7989.5	5.5	14.7	22.0	41.9	652.0	0.0	434.0	419.3	6.8	15.7	22.0	41.9
653.0	0.0	7910.7	7989.4	5.5	15.2	24.1	41.9	653.0	0.0	424.3	419.3	7.1	16.3	29.4	37.7
654.0	0.0	8205.7	7989.7	5.5	14.7	23.1	44.0	654.0	0.0	411.1	419.3	6.8	17.8	25.2	26.2
655.0	0.0	8377.3	7990.3	5.2	14.7	24.1	41.9	655.0	0.0	424.7	419.3	6.8	16.8	25.2	35.7
656.0	0.0	7982.5	7990.3	5.5	15.2	29.4	46.1	656.0	0.0	427.2	419.3	7.1	18.9	28.3	39.8
657.0	0.0	8531.9	7991.1	5.5	14.2	21.0	35.7	657.0	0.0	463.1	419.4	7.3	14.7	23.1	27.3
658.0	0.0	8674.8	7992.1	5.2	12.6	22.0	48.2	658.0	0.0	441.3	419.4	7.1	14.2	25.2	29.4
659.0	0.0	8480.7	7992.9	5.5	14.2	22.0	44.0	659.0	0.0	447.3	419.5	7.3	14.7	23.1	31.5
660.0	0.0	8353.9	7993.4	5.5	14.7	22.0	37.7	660.0	0.0	394.0	419.4	6.3	14.2	24.1	30.4
661.0	0.0	7919.1	7993.3	5.5	15.2	29.4	58.7	661.0	0.0	411.8	419.4	7.3	16.3	28.3	48.2
662.0	0.0	8554.9	7994.2	5.5	13.1	21.0	35.7	662.0	0.0	460.4	419.5	7.1	14.7	21.0	28.3
663.0	0.0	8322.5	7994.7	5.5	14.7	24.1	48.2	663.0	0.0	409.2	419.5	7.1	17.8	28.3	39.8
664.0	0.0	8457.7	7995.3	5.2	14.2	23.1	50.3	664.0	0.0	440.8	419.5	7.1	15.7	24.1	29.4
665.0	0.0	8393.4	7995.9	5.5	14.2	23.1	39.8	665.0	0.0	459.5	419.5	6.6	17.8	23.1	33.6
666.0	0.0	7987.8	7996.0	5.2	16.3	31.5	88.1	666.0	0.0	395.7	419.5	6.3	15.2	22.0	26.2
667.0	0.0	8518.8	7996.7	5.5	13.6	22.0	48.2	667.0	0.0	466.9	419.6	7.1	16.8	22.0	33.6
668.0	0.0	8616.3	7997.6	5.5	12.6	22.0	48.2	668.0	0.0	418.7	419.6	7.1	13.6	21.0	41.9
669.0	0.0	8503.9	7998.4	5.5	14.2	24.1	54.5	669.0	0.0	424.1	419.6	6.8	15.2	27.3	58.7
670.0	0.0	8279.7	7998.8	5.5	14.2	24.1	39.8	670.0	0.0	459.8	419.6	7.1	16.8	29.4	35.7
671.0	0.0	8353.1	7999.4	5.5	13.6	22.0	37.7	671.0	0.0	472.2	419.7	7.3	18.9	23.1	27.3
672.0	0.0	8366.1	7999.9	5.5	14.2	22.0	37.7	672.0	0.0	460.9	419.8	7.1	15.2	23.1	29.4
673.0	0.0	8353.2	8000.4	5.5	14.2	23.1	41.9	673.0	0.0	462.0	419.8	7.1	16.8	23.1	29.4
674.0	0.0	8224.9	8000.8	5.5	15.2	23.1	39.8	674.0	0.0	454.9	419.9	6.3	16.3	27.3	44.0
675.0	0.0	7955.7	8000.7	5.5	15.2	26.2	50.3	675.0	0.0	418.1	419.9	6.8	18.9	30.4	39.8
676.0	0.0	8269.4	8001.1	5.5	14.7	22.0	83.9	676.0	0.0	460.2	420.0	6.3	16.3	26.2	52.4
677.0	0.0	8262.7	8001.5	5.2	15.2	24.1	50.3	677.0	0.0	434.7	420.0	7.1	16.8	27.3	41.9
678.0	0.0	8647.4	8002.4	5.5	13.1	21.0	39.8	678.0	0.0	426.9	420.0	7.1	13.6	19.9	37.7
679.0	0.0	8417.1	8003.0	5.5	14.2	23.1	50.3	679.0	0.0	412.8	420.0	6.8	17.8	24.1	29.4
680.0	0.0	8322.9	8003.5	5.5	14.7	24.1	56.6	680.0	0.0	419.8	420.0	7.1	17.8	27.3	46.1
681.0	0.0	8490.5	8004.2	5.2	13.6	23.1	52.4	681.0	0.0	449.0	420.0	6.8	15.7	28.3	50.3
682.0	0.0	8148.1	8004.4	5.5	14.7	24.1	62.9	682.0	0.0	444.8	420.1	6.8	17.8	24.1	46.1
683.0	0.0	8200.0	8004.7	5.5	14.7	22.0	39.8	683.0	0.0	483.4	420.2	6.8	16.3	23.1	30.4
684.0	0.0	8159.4	8004.9	5.5	15.2	25.2	46.1	684.0	0.0	430.4	420.2	7.1	16.8	25.2	33.6
685.0	0.0	8033.2	8005.0	5.5	15.2	24.1	41.9	685.0	0.0	451.2	420.2	6.8	15.2	26.2	39.8
686.0	0.0	8464.9	8005.6	5.2	14.7	23.1	39.8	686.0	0.0	422.1	420.2	6.8	15.7	26.2	35.7
687.0	0.0	8551.6	8006.4	5.2	13.1	26.2	48.2	687.0	0.0	457.1	420.3	7.1	15.2	26.2	44.0
688.0	0.0	8430.5	8007.1	5.5	14.2	24.1	44.0	688.0	0.0	449.7	420.3	6.8	14.2	27.3	46.1
689.0	0.0	8487.7	8007.8	5.5	14.2	22.0	37.7	689.0	0.0	401.2	420.3	6.8	15.7	23.1	25.2
690.0	0.0	8439.0	8008.4	5.2	14.7	23.1	41.9	690.0	0.0	447.9	420.3	6.3	18.9	27.3	35.7
691.0	0.0	8236.4	8008.7	5.5	15.2	24.1	37.7	691.0	0.0	417.2	420.3	7.3	16.3	24.1	31.5
692.0	0.0	8457.4	8009.4	5.2	13.6	23.1	52.4	692.0	0.0	453.5	420.4	7.3	16.8	24.1	31.5
693.0	0.0	8439.2	8010.0	5.5	14.2	22.0	37.7	693.0	0.0	459.6	420.4	7.1	16.3	19.9	26.2
694.0	0.0	8263.6	8010.3	5.5	15.2	23.1	44.0	694.0	0.0	435.9	420.4	7.1	17.8	28.3	33.6
695.0	0.0	8034.1	8010.4	5.5	15.2	28.3	54.5	695.0	0.0	394.7	420.4	6.8	16.3	26.2	56.6
696.0	0.0	8474.5	8011.1	5.5	13.6	23.1	52.4	696.0	0.0	456.9	420.5	7.1	14.2	23.1	48.2
697.0	0.0	8334.8	8011.5	5.5	14.7	23.1	50.3	697.0	0.0	465.7	420.5	6.8	16.8	23.1	33.6
698.0	0.0	8380.8	8012.0	5.2	14.7	23.1	48.2	698.0	0.0	451.9	420.6	6.6	14.7	25.2	29.4
699.0	0.0	8174.6	8012.3	5.5	14.7	25.2	46.1	699.0	0.0	463.1	420.6	7.1	15.7	26.2	48.2
700.0	0.0	8001.6	8012.3	5.5	16.3	26.2	52.4	700.0	0.0	406.8	420.6	7.1	15.2	26.2	41.9
701.0	0.0	7970.7	8012.2	5.5	15.7	24.1	41.9	701.0	0.0	414.0	420.6	7.3	17.8	29.4	39.8
702.0	0.0	8123.6	8012.4	5.5	14.7	25.2	75.5	702.0	0.0	386.7	420.6	6.8	19.9	25.2	50.3
703.0	0.0	8125.5	8012.5	5.5	14.7	23.1	41.9	703.0	0.0	484.4	420.6	6.8	17.8	25.2	35.7
704.0	0.0	8308.2	8012.9	5.5	14.7	22.0	35.7	704.0	0.0	485.1	420.7	6.8	18.9	26.2	30.4
705.0	0.0	8155.9	8013.1	5.2	15.2	26.2	58.7	705.0	0.0	431.9	420.8	7.3	22.0	35.7	50.3
706.0	0.0	8205.4	8013.4	5.2	15.2	25.2	46.1	706.0	0.0	447.0	420.8	7.3	18.9	28.3	37.7
707.0	0.0	8364.7	8013.9	5.5	13.6	23.1	44.0	707.0	0.0	460.9	420.8	7.3	17.8	25.2	41.9
708.0	0.0	8198.3	8014.2	5.5	14.7	24.1	46.1	708.0	0.0	467.7	420.9	7.1	17.8	25.2	35.7
709.0	0.0	8355.5	8014.7	5.5	14.2	23.1	56.6	709.0	0.0	465.9	421.0	6.8	17.8	25.2	33.6
710.0	0.0	8360.7	8015.1	5.2	15.2	24.1	39.8	710.0	0.0	443.5	421.0	6.8	16.8	22.0	32.5
711.0	0.0	8431.3	8015.7	5.2	14.7	23.1	39.8	711.0	0.0	417.1	421.0	6.8	17.8	25.2	33.6
712.0	0.0	8367.1	8016.2	5.2	15.2	25.2	46.1	712.0	0.0	403.8	421.0	6.6	18.9	27.3	41.9
713.0	0.0	8718.1	8017.2	5.2	13.1	22.0	41.9	713.0	0.0	453.8	421.0	6.8	14.2	21.0	28.3
714.0	0.0	8137.8	8017.4	5.5	14.7	25.2	44.0	714.0	0.0	457.3	421.1	7.1	18.9	28.3	39.8
715.0	0.0	8047.0	8017.4	5.5	16.3	25.2	54.5	715.0	0.0	399.0	421.0	7.1	18.9	25.2	35.7
716.0	0.0	8427.0	8018.0	5.5	14.2	22.0	37.7	716.0	0.0	444.0	421.1	6.8	14.2	23.1	30.4
717.0	0.0	8366.6	8018.5	5.2	14.7	24.1	52.4	717.0	0.0	417.9	421.1	7.1	17.8	23.1	41.9
718.0	0.0	8510.9	8019.2	5.5	14.2	21.0	41.9	718.0	0.0	445.3	421.1	7.1	16.3	24.1	37.7
719.0	0.0	8529.0	8019.9	5.5	13.6	22.0	54.5	719.0	0.0	452.8	421.1	6.8	16.3	26.2	31.5
720.0	0.0	8042.4	8019.9	5.5	15.7	26.2	56.6	720.0	0.0	400.5	421.1	7.1	16.8	25.2	52.4
721.0	0.0	8165.2	8020.1	5.5	15.7	24.1	41.9	721.0	0.0	446.8	421.2	7.1	15.7	27.3	35.7
722.0	0.0	8297.6	8020.5	5.2	14.7	25.2	46.1	722.0	0.0	414.6	421.1	7.1	19.9	29.4	48.2
723.0	0.0	8496.7	8021.2	5.2	13.6	23.1	33.6	723.0	0.0	436.4	421.2	6.6	15.7	26.2	31.5
724.0	0.0	8373.9	8021.6	5.5	14.7	24.1	37.7	724.0	0.0	424.6	421.2	6.8	18.9	23.1	37.7
725.0	0.0	8118.1	8021.8	5.5	15.7	26.2	46.1	725.0	0.0	401.2	421.1	7.1	21.0	29.4	46.1
726.0	0.0	8256.9	8022.1	5.5	14.7	23.1	46.1	726.0	0.0	456.0	421.2	6.6	13.6	22.0	29.4
727.0	0.0	8424.7	8022.7	5.5	14.2	22.0	39.8	727.0	0.0	456.0	421.2	6.6	14.7	23.1	29.4
728.0	0.0	8481.0	8023.3	5.5	14.2	24.1	50.3	728.0	0.0	422.5	421.2	7.1	16.8	25.2	35.7
729.0	0.0	8030.7	8023.3	5.5	15.2	25.2	39.8	729.0	0.0	468.5	421.3	7.1	17.8	25.2	35.7
730.0	0.0	8119.8	8023.4	5.5	15.7	26.2	52.4	730.0	0.0	429.0	421.3	6.8	17.8	29.4	30.4
731.0	0.0	8360.8	8023.9	5.5	14.2	23.1	44.0	731.0	0.0	452.1	421.4	7.1	15.7	26.2	35.7
732.0	0.0	8351.6	8024.3	5.5	14.2	25.2	44.0	732.0	0.0	450.8	421.4	6.3	15.2	27.3	37.7
733.0	0.0	8425.6	8024.9	5.2	13.6	26.2	54.5	733.0	0.0	439.9	421.4	7.1	14.7	30.4	54.5
734.0	0.0	8100.2	8025.0	5.5	15.7	24.1	41.9	734.0	0.0	439.3	421.5	6.6	18.9	29.4	35.7
735.0	0.0	8194.9	8025.2	5.5	15.7	26.2	56.6	735.0	0.0	401.6	421.4	6.8	15.7	23.1	35.7
736.0	0.0	8393.8	8025.7	5.5	14.2	23.1	44.0	736.0	0.0	415.0	421.4	7.1	14.7	26.2	44.0
737.0	0.0	8205.1	8026.0	5.5	14.2	26.2	62.9	737.0	0.0	411.7	421.4	6.8	13.6	22.0	50.3
738.0	0.0	7723.0	8025.5	5.5	16.8	31.5	100.7	738.0	0.0	406.9	421.4	7.3	22.0	30.4	41.9
739.0	0.0	8407.1	8026.1	5.5	14.2	22.0	37.7	739.0	0.0	433.4	421.4	7.1	16.8	24.1	29.4
740.0	0.0	8141.1	8026.2	5.5	15.2	24.1	39.8	740.0	0.0	422.0	421.4	6.8	17.8	24.1	35.7
741.0	0.0	8337.6	8026.6	5.5	14.2	24.1	48.2	741.0	0.0	462.9	421.5	7.3	16.3	28.3	33.6
742.0	0.0	8498.1	8027.3	5.2	13.6	23.1	54.5	742.0	0.0	447.0	421.5	7.1	13.1	27.3	39.8
743.0	0.0	8325.4	8027.7	5.2	14.7	26.2	41.9	743.0	0.0	478.7	421.6	6.6	14.7	25.2	35.7
744.0	0.0	8398.4	8028.2	5.5	14.2	22.0	52.4	744.0	0.0	464.3	421.6	6.6	14.2	19.9	28.3
745.0	0.0	8173.8	8028.4	5.5	14.7	23.1	37.7	745.0	0.0	419.2	421.6	7.1	18.9	27.3	29.4
746.0	0.0	8331.8	8028.8	5.5	14.2	23.1	39.8	746.0	0.0	413.7	421.6	6.3	14.7	22.0	31.5
747.0	0.0	8359.2	8029.2	5.5	14.2	23.1	46.1	747.0	0.0	434.3	421.6	7.3	17.8	26.2	30.4
748.0	0.0	8309.8	8029.6	5.5	14.7	24.1	39.8	748.0	0.0	377.8	421.6	6.6	16.3	24.1	39.8
749.0	0.0	7846.4	8029.3	5.5	16.3	25.2	50.3	749.0	0.0	413.2	421.6	7.6	21.0	26.2	29.4
750.0	0.0	8089.2	8029.4	5.5	15.2	23.1	37.7	750.0	0.0	447.4	421.6	6.6	14.7	28.3	39.8
751.0	0.0	8218.0	8029.7	5.5	16.3	27.3	48.2	751.0	0.0	375.4	421.5	6.6	17.8	25.2	31.5
752.0	0.0	8649.9	8030.5	5.2	13.6	22.0	44.0	752.0	0.0	435.8	421.5	6.6	13.1	22.0	27.3
753.0	0.0	8327.5	8030.9	5.5	14.7	23.1	41.9	753.0	0.0	412.9	421.5	6.3	17.8	26.2	35.7
754.0	0.0	8237.1	8031.2	5.5	14.7	24.1	41.9	754.0	0.0	432.6	421.6	7.6	17.8	30.4	37.7
755.0	0.0	8361.7	8031.6	5.2	14.7	23.1	41.9	755.0	0.0	428.9	421.6	7.1	15.2	24.1	28.3
756.0	0.0	8364.5	8032.0	5.5	14.2	22.0	35.7	756.0	0.0	449.1	421.6	7.3	16.8	23.1	26.2
757.0	0.0	8510.2	8032.7	5.5	13.6	21.0	37.7	757.0	0.0	435.0	421.6	7.1	16.3	22.0	26.2
758.0	0.0	8208.5	8032.9	5.5	14.7	24.1	46.1	758.0	0.0	455.0	421.7	7.1	18.9	28.3	37.7
759.0	0.0	8372.2	8033.4	5.2	15.2	22.0	41.9	759.0	0.0	446.0	421.7	7.1	18.9	26.2	35.7
760.0	0.0	8205.4	8033.6	5.5	14.2	23.1	62.9	760.0	0.0	458.1	421.7	7.3	18.9	25.2	37.7
761.0	0.0	8326.1	8034.0	5.5	14.2	23.1	41.9	761.0	0.0	436.8	421.8	6.6	13.6	23.1	35.7
762.0	0.0	8343.8	8034.4	5.5	14.2	21.0	56.6	762.0	0.0	425.6	421.8	6.8	14.7	24.1	28.3
763.0	0.0	8323.2	8034.7	5.5	15.2	25.2	50.3	763.0	0.0	437.5	421.8	6.8	15.7	23.1	39.8
764.0	0.0	8309.3	8035.1	5.5	14.2	24.1	48.2	764.0	0.0	426.5	421.8	7.1	14.7	25.2	35.7
765.0	0.0	7746.4	8034.7	5.5	17.8	28.3	62.9	765.0	0.0	424.6	421.8	7.1	22.0	26.2	30.4
766.0	0.0	8499.3	8035.3	5.5	13.6	22.0	50.3	766.0	0.0	460.9	421.8	6.8	14.2	26.2	41.9
767.0	0.0	8222.5	8035.6	5.2	15.2	25.2	48.2	767.0	0.0	419.8	421.8	6.8	17.8	24.1	35.7
768.0	0.0	8427.8	8036.1	5.2	14.7	24.1	48.2	768.0	0.0	472.1	421.9	6.6	14.2	24.1	32.5
769.0	0.0	8270.7	8036.4	5.5	14.7	21.0	39.8	769.0	0.0	414.7	421.9	7.1	17.8	24.1	35.7
770.0	0.0	7811.3	8036.1	5.5	15.2	29.4	67.1	770.0	0.0	423.7	421.9	7.3	19.9	33.6	54.5
771.0	0.0	8066.0	8036.1	5.5	15.2	26.2	41.9	771.0	0.0	474.8	422.0	7.1	16.8	26.2	32.5
772.0	0.0	8267.9	8036.4	5.5	14.7	25.2	39.8	772.0	0.0	436.7	422.0	7.3	15.2	23.1	29.4
773.0	0.0	8433.2	8037.0	5.2	14.7	24.1	41.9	773.0	0.0	437.2	422.0	7.1	14.7	28.3	35.7
774.0	0.0	7710.5	8036.5	5.5	16.8	33.6	71.3	774.0	0.0	435.0	422.0	6.8	17.8	35.7	44.0
775.0	0.0	8322.7	8036.9	5.5	14.2	22.0	39.8	775.0	0.0	423.8	422.0	6.8	15.2	24.1	27.3
776.0	0.0	7901.5	8036.7	5.5	16.8	30.4	60.8	776.0	0.0	418.2	422.0	6.8	16.3	27.3	41.9
777.0	0.0	8364.3	8037.2	5.2	14.7	23.1	52.4	777.0	0.0	460.0	422.1	7.3	16.3	26.2	37.7
778.0	0.0	8526.3	8037.8	5.5	13.1	22.0	56.6	778.0	0.0	432.2	422.1	7.3	15.7	26.2	32.5
779.0	0.0	8490.9	8038.4	5.5	14.2	21.0	50.3	779.0	0.0	437.8	422.1	6.8	17.8	27.3	48.2
780.0	0.0	8152.5	8038.5	5.5	15.2	24.1	52.4	780.0	0.0	454.1	422.1	7.3	16.3	24.1	35.7
781.0	0.0	8088.9	8038.6	5.5	15.2	27.3	58.7	781.0	0.0	409.0	422.1	6.8	16.3	26.2	41.9
782.0	0.0	8556.4	8039.2	5.5	13.1	23.1	54.5	782.0	0.0	410.4	422.1	7.3	14.7	27.3	39.8
783.0	0.0	8283.4	8039.6	5.5	15.2	24.1	39.8	783.0	0.0	448.3	422.1	6.6	14.2	22.0	35.7
784.0	0.0	7945.5	8039.4	5.5	15.7	30.4	92.3	784.0	0.0	390.3	422.1	6.8	16.3	26.2	35.7
785.0	0.0	8153.6	8039.6	5.5	15.2	25.2	41.9	785.0	0.0	431.0	422.1	7.1	16.3	28.3	35.7
786.0	0.0	8229.3	8039.8	5.5	14.2	23.1	44.0	786.0	0.0	439.7	422.1	7.1	16.8	24.1	44.0
787.0	0.0	8499.0	8040.4	5.2	13.1	24.1	41.9	787.0	0.0	456.4	422.2	7.1	15.7	28.3	39.8
788.0	0.0	8374.4	8040.8	5.5	14.2	23.1	46.1	788.0	0.0	432.9	422.2	6.8	15.2	23.1	29.4
789.0	0.0	8098.2	8040.9	5.5	16.3	25.2	46.1	789.0	0.0	421.1	422.2	7.3	17.8	28.3	32.5
790.0	0.0	8359.5	8041.3	5.5	13.6	22.0	39.8	790.0	0.0	461.9	422.2	6.8	18.9	25.2	31.5
791.0	0.0	8387.0	8041.7	5.2	14.7	25.2	60.8	791.0	0.0	447.1	422.3	6.6	16.3	26.2	37.7
792.0	0.0	8186.6	8041.9	5.5	15.2	24.1	41.9	792.0	0.0	444.9	422.3	7.3	17.8	26.2	30.4
793.0	0.0	8181.0	8042.1	5.5	14.7	23.1	37.7	793.0	0.0	458.6	422.4	7.3	17.8	24.1	29.4
794.0	0.0	8163.8	8042.3	5.5	15.2	23.1	39.8	794.0	0.0	431.7	422.4	6.8	15.7	25.2	29.4
795.0	0.0	8507.8	8042.8	5.5	14.2	23.1	41.9	795.0	0.0	434.7	422.4	7.1	15.7	22.0	27.3
796.0	0.0	8170.8	8043.0	5.5	14.7	25.2	41.9	796.0	0.0	419.0	422.4	6.8	19.9	29.4	35.7
797.0	0.0	8300.1	8043.3	5.5	14.7	22.0	39.8	797.0	0.0	438.5	422.4	6.8	14.7	27.3	32.5
798.0	0.0	8165.5	8043.5	5.5	15.2	24.1	41.9	798.0	0.0	428.5	422.4	7.1	16.3	26.2	32.5
799.0	0.0	8412.4	8043.9	5.5	14.2	21.0	41.9	799.0	0.0	413.8	422.4	6.8	16.3	24.1	27.3
800.0	0.0	8227.6	8044.2	5.2	15.7	27.3	50.3	800.0	0.0	430.3	422.4	6.6	17.8	25.2	32.5
801.0	0.0	8402.8	8044.6	5.5	14.2	23.1	37.7	801.0	0.0	428.7	422.4	6.8	15.7	23.1	27.3
802.0	0.0	8255.4	8044.9	5.5	14.7	24.1	50.3	802.0	0.0	394.3	422.4	6.8	18.9	28.3	41.9
803.0	0.0	8463.0	8045.4	5.2	14.2	22.0	37.7	803.0	0.0	438.8	422.4	7.6	15.7	25.2	32.5
804.0	0.0	8490.1	8045.9	5.5	13.6	21.0	50.3	804.0	0.0	455.3	422.4	6.8	15.2	25.2	37.7
805.0	0.0	8014.1	8045.9	5.5	16.3	24.1	56.6	805.0	0.0	414.5	422.4	7.1	19.9	29.4	54.5
806.0	0.0	8343.8	8046.3	5.5	14.2	23.1	41.9	806.0	0.0	449.8	422.5	6.8	16.8	26.2	37.7
807.0	0.0	8170.5	8046.4	5.5	15.2	24.1	39.8	807.0	0.0	415.4	422.5	6.8	16.8	23.1	32.5
808.0	0.0	8483.7	8047.0	5.5	13.6	21.0	35.7	808.0	0.0	437.8	422.5	7.1	17.8	33.6	39.8
809.0	0.0	8515.1	8047.5	5.5	13.1	22.0	39.8	809.0	0.0	485.4	422.5	7.1	13.6	21.0	27.3
810.0	0.0	8328.1	8047.9	5.5	15.2	23.1	44.0	810.0	0.0	469.0	422.6	6.3	15.2	22.0	32.5
811.0	0.0	8317.5	8048.2	5.5	14.7	24.1	41.9	811.0	0.0	439.8	422.6	6.8	16.8	23.1	31.5
812.0	0.0	8340.3	8048.6	5.5	14.2	22.0	37.7	812.0	0.0	462.2	422.7	6.3	15.7	24.1	32.5
813.0	0.0	8052.4	8048.6	5.5	15.7	25.2	56.6	813.0	0.0	424.2	422.7	7.1	18.9	29.4	39.8
814.0	0.0	8038.3	8048.6	5.5	15.7	23.1	60.8	814.0	0.0	455.9	422.7	6.8	17.8	26.2	62.9
815.0	0.0	8189.7	8048.7	5.5	14.7	23.1	50.3	815.0	0.0	471.2	422.8	7.3	17.8	25.2	33.6
816.0	0.0	8256.8	8049.0	5.5	14.2	23.1	35.7	816.0	0.0	472.0	422.8	6.8	15.2	27.3	35.7
817.0	0.0	8424.1	8049.5	5.5	13.6	21.0	44.0	817.0	0.0	443.7	422.9	7.1	14.7	23.1	33.6
818.0	0.0	8490.3	8050.0	5.2	13.6	24.1	50.3	818.0	0.0	433.1	422.9	7.1	16.3	26.2	31.5
819.0	0.0	8332.2	8050.4	5.5	14.7	24.1	39.8	819.0	0.0	407.9	422.9	7.1	14.2	21.0	33.6
820.0	0.0	8209.8	8050.5	5.5	15.2	25.2	50.3	820.0	0.0	422.2	422.9	7.3	14.7	24.1	29.4
821.0	0.0	8411.5	8051.0	5.5	13.6	23.1	41.9	821.0	0.0	412.9	422.8	7.6	17.8	24.1	33.6
822.0	0.0	8043.1	8051.0	5.5	15.7	27.3	50.3	822.0	0.0	417.8	422.8	7.3	17.8	32.5	48.2
823.0	0.0	8312.0	8051.3	5.5	14.2	24.1	44.0	823.0	0.0	427.5	422.8	7.1	18.9	25.2	33.6
824.0	0.0	8270.7	8051.6	5.5	14.2	22.0	41.9	824.0	0.0	447.7	422.9	6.8	15.7	25.2	31.5
825.0	0.0	8277.7	8051.8	5.5	14.7	23.1	48.2	825.0	0.0	460.0	422.9	7.1	15.2	22.0	24.1
826.0	0.0	8132.4	8052.0	5.5	15.2	25.2	41.9	826.0	0.0	429.6	422.9	6.8	15.2	22.0	30.4
827.0	0.0	8062.5	8051.9	5.5	15.2	25.2	58.7	827.0	0.0	390.3	422.9	7.3	16.3	25.2	29.4
828.0	0.0	8419.7	8052.4	5.2	14.2	26.2	54.5	828.0	0.0	447.1	422.9	6.8	13.1	25.2	30.4
829.0	0.0	8340.2	8052.7	5.5	14.7	23.1	44.0	829.0	0.0	396.7	422.9	6.6	15.2	27.3	31.5
830.0	0.0	8093.1	8052.8	5.5	14.7	23.1	50.3	830.0	0.0	446.8	422.9	7.1	16.3	27.3	35.7
831.0	0.0	8136.0	8052.9	5.5	14.7	23.1	44.0	831.0	0.0	443.7	422.9	7.3	18.9	26.2	37.7
832.0	0.0	8413.0	8053.3	5.2	14.7	23.1	41.9	832.0	0.0	429.7	422.9	6.8	15.2	21.0	27.3
833.0	0.0	7975.3	8053.2	5.5	15.7	25.2	58.7	833.0	0.0	414.1	422.9	6.8	19.9	27.3	29.4
834.0	0.0	8395.7	8053.6	5.5	14.2	21.0	35.7	834.0	0.0	434.1	423.0	6.3	13.6	22.0	37.7
